Date,Open,High,Low,Close
2017-10-03,154.01,155.09,153.91,154.48
2017-10-02,154.26,154.45,152.72,153.81
2017-09-29,153.21,154.13,152.0,154.12
2017-09-28,153.89,154.28,152.7,153.28
2017-09-27,153.8,154.7189,153.54,154.23
2017-09-26,151.78,153.92,151.69,153.14
2017-09-25,149.99,151.83,149.16,150.55
2017-09-22,152.02,152.27,150.56,151.89
2017-09-21,155.8,155.8,152.75,153.39
2017-09-20,157.9,158.26,153.83,156.07
2017-09-19,159.51,159.77,158.44,158.73
2017-09-18,160.11,160.5,157.995,158.67
2017-09-15,158.47,160.97,158.0,159.88
2017-09-14,158.99,159.4,158.09,158.28
2017-09-13,159.87,159.96,157.91,159.65
2017-09-12,162.61,163.96,158.77,160.86
2017-09-11,160.5,162.05,159.89,161.5
2017-09-08,160.86,161.15,158.53,158.63
2017-09-07,162.09,162.24,160.36,161.26
2017-09-06,162.71,162.99,160.52,161.91
2017-09-05,163.75,164.25,160.56,162.08
2017-09-01,164.8,164.94,163.63,164.05
2017-08-31,163.64,164.52,163.48,164.0
2017-08-30,163.8,163.89,162.61,163.35
2017-08-29,160.1,163.12,160.0,162.91
2017-08-28,160.14,162.0,159.93,161.47
2017-08-25,159.65,160.56,159.27,159.86
2017-08-24,160.43,160.74,158.55,159.27
2017-08-23,159.07,160.47,158.88,159.98
2017-08-22,158.23,160.0,158.02,159.78
2017-08-21,157.5,157.89,155.1101,157.21
2017-08-18,157.86,159.5,156.72,157.5
2017-08-17,160.52,160.71,157.84,157.86
2017-08-16,161.94,162.51,160.15,160.95
2017-08-15,160.66,162.195,160.14,161.6
2017-08-14,159.32,160.21,158.75,159.85
2017-08-11,156.6,158.5728,156.07,157.48
2017-08-10,159.9,160.0,154.63,155.32
2017-08-09,159.26,161.27,159.11,161.06
2017-08-08,158.6,161.83,158.27,160.08
2017-08-07,157.06,158.92,156.6701,158.81
2017-08-04,156.07,157.4,155.69,156.39
2017-08-03,157.05,157.21,155.02,155.57
2017-08-02,159.28,159.75,156.16,157.14
2017-08-01,149.1,150.22,148.41,150.05
2017-07-31,149.9,150.33,148.13,148.73
2017-07-28,149.89,150.23,149.19,149.5
2017-07-27,153.75,153.99,147.3,150.56
2017-07-26,153.35,153.93,153.06,153.46
2017-07-25,151.8,153.84,151.8,152.74
2017-07-24,150.58,152.44,149.9,152.09
2017-07-21,149.99,150.44,148.88,150.27
2017-07-20,151.5,151.74,150.19,150.34
2017-07-19,150.48,151.42,149.95,151.02
2017-07-18,149.2,150.13,148.67,150.08
2017-07-17,148.82,150.9,148.57,149.56
2017-07-14,147.97,149.33,147.33,149.04
2017-07-13,145.5,148.49,145.44,147.77
2017-07-12,145.87,146.18,144.82,145.74
2017-07-11,144.73,145.85,144.38,145.53
2017-07-10,144.11,145.95,143.37,145.06
2017-07-07,142.9,144.75,142.9,144.18
2017-07-06,143.02,143.5,142.41,142.73
2017-07-05,143.69,144.79,142.7237,144.09
2017-07-03,144.88,145.3001,143.1,143.5
2017-06-30,144.45,144.96,143.78,144.02
2017-06-29,144.71,145.13,142.28,143.68
2017-06-28,144.49,146.11,143.1601,145.83
2017-06-27,145.01,146.16,143.62,143.73
2017-06-26,147.17,148.28,145.38,145.82
2017-06-23,145.13,147.16,145.11,146.28
2017-06-22,145.77,146.7,145.1199,145.63
2017-06-21,145.52,146.0693,144.61,145.87
2017-06-20,146.87,146.87,144.94,145.01
2017-06-19,143.66,146.74,143.66,146.34
2017-06-16,143.78,144.5,142.2,142.27
2017-06-15,143.32,144.4798,142.21,144.29
2017-06-14,147.5,147.5,143.84,145.16
2017-06-13,147.16,147.45,145.15,146.59
2017-06-12,145.74,146.09,142.51,145.42
2017-06-09,155.19,155.19,146.02,148.98
2017-06-08,155.25,155.54,154.4,154.99
2017-06-07,155.02,155.98,154.48,155.37
2017-06-06,153.9,155.81,153.78,154.45
2017-06-05,154.34,154.45,153.46,153.93
2017-06-02,153.58,155.45,152.89,155.45
2017-06-01,153.17,153.33,152.22,153.18
2017-05-31,153.97,154.17,152.38,152.76
2017-05-30,153.42,154.43,153.33,153.67
2017-05-26,154.0,154.24,153.31,153.61
2017-05-25,153.73,154.35,153.03,153.87
2017-05-24,153.84,154.17,152.67,153.34
2017-05-23,154.9,154.9,153.31,153.8
2017-05-22,154.0,154.58,152.91,153.99
2017-05-19,153.38,153.98,152.63,153.06
2017-05-18,151.27,153.34,151.13,152.54
2017-05-17,153.6,154.57,149.71,150.25
2017-05-16,155.94,156.06,154.72,155.47
2017-05-15,156.01,156.65,155.05,155.7
2017-05-12,154.7,156.42,154.67,156.1
2017-05-11,152.45,154.07,152.31,153.95
2017-05-10,153.63,153.94,152.11,153.26
2017-05-09,153.87,154.88,153.45,153.99
2017-05-08,149.03,153.7,149.03,153.01
2017-05-05,146.76,148.98,146.76,148.96
2017-05-04,146.52,147.14,145.81,146.53
2017-05-03,145.59,147.49,144.27,147.06
2017-05-02,147.54,148.09,146.84,147.51
2017-05-01,145.1,147.2,144.96,146.58
2017-04-28,144.09,144.3,143.27,143.65
2017-04-27,143.923,144.16,143.31,143.79
2017-04-26,144.47,144.6,143.3762,143.68
2017-04-25,143.91,144.9,143.87,144.53
2017-04-24,143.5,143.95,143.18,143.64
2017-04-21,142.44,142.68,141.85,142.27
2017-04-20,141.22,142.92,141.16,142.44
2017-04-19,141.88,142.0,140.45,140.68
2017-04-18,141.41,142.04,141.11,141.2
2017-04-17,141.48,141.88,140.87,141.83
2017-04-13,141.91,142.38,141.05,141.05
2017-04-12,141.6,142.15,141.01,141.8
2017-04-11,142.94,143.35,140.06,141.63
2017-04-10,143.6,143.8792,142.9,143.17
2017-04-07,143.73,144.18,143.27,143.34
2017-04-06,144.29,144.52,143.45,143.66
2017-04-05,144.22,145.46,143.81,144.02
2017-04-04,143.25,144.89,143.17,144.77
2017-04-03,143.71,144.12,143.05,143.7
2017-03-31,143.72,144.27,143.01,143.66
2017-03-30,144.19,144.5,143.5,143.93
2017-03-29,143.68,144.49,143.19,144.12
2017-03-28,140.91,144.04,140.62,143.8
2017-03-27,139.39,141.22,138.62,140.88
2017-03-24,141.5,141.74,140.35,140.64
2017-03-23,141.26,141.5844,140.61,140.92
2017-03-22,139.845,141.6,139.76,141.42
2017-03-21,142.11,142.8,139.73,139.84
2017-03-20,140.4,141.5,140.23,141.46
2017-03-17,141.0,141.0,139.89,139.99
2017-03-16,140.72,141.02,140.26,140.69
2017-03-15,139.41,140.7501,139.025,140.46
2017-03-14,139.3,139.65,138.84,138.99
2017-03-13,138.85,139.43,138.82,139.2
2017-03-10,139.25,139.3571,138.64,139.14
2017-03-09,138.74,138.79,137.05,138.68
2017-03-08,138.95,139.8,138.82,139.0
2017-03-07,139.06,139.98,138.79,139.52
2017-03-06,139.365,139.77,138.5959,139.34
2017-03-03,138.78,139.83,138.59,139.78
2017-03-02,140.0,140.2786,138.76,138.96
2017-03-01,137.89,140.15,137.595,139.79
2017-02-28,137.08,137.435,136.7,136.99
2017-02-27,137.14,137.435,136.28,136.93
2017-02-24,135.91,136.66,135.28,136.66
2017-02-23,137.38,137.48,136.3,136.53
2017-02-22,136.43,137.12,136.11,137.11
2017-02-21,136.23,136.75,135.98,136.7
2017-02-17,135.1,135.83,135.1,135.72
2017-02-16,135.67,135.9,134.8398,135.345
2017-02-15,135.52,136.27,134.62,135.51
2017-02-14,133.47,135.09,133.25,135.02
2017-02-13,133.08,133.82,132.75,133.29
2017-02-10,132.46,132.94,132.05,132.12
2017-02-09,131.65,132.445,131.12,132.42
2017-02-08,131.35,132.22,131.22,132.04
2017-02-07,130.54,132.09,130.45,131.53
2017-02-06,129.13,130.5,128.9,130.29
2017-02-03,128.31,129.19,128.16,129.08
2017-02-02,127.975,129.39,127.78,128.53
2017-02-01,127.03,130.49,127.01,128.75
2017-01-31,121.15,121.39,120.62,121.35
2017-01-30,120.93,121.63,120.66,121.63
2017-01-27,122.14,122.35,121.6,121.95
2017-01-26,121.67,122.44,121.6,121.94
2017-01-25,120.42,122.1,120.28,121.88
2017-01-24,119.55,120.1,119.5,119.97
2017-01-23,120.0,120.81,119.77,120.08
2017-01-20,120.45,120.45,119.7346,120.0
2017-01-19,119.4,120.09,119.37,119.78
2017-01-18,120.0,120.5,119.71,119.99
2017-01-17,118.34,120.24,118.22,120.0
2017-01-13,119.11,119.62,118.81,119.04
2017-01-12,118.895,119.3,118.21,119.25
2017-01-11,118.74,119.93,118.6,119.75
2017-01-10,118.77,119.38,118.3,119.11
2017-01-09,117.95,119.43,117.94,118.99
2017-01-06,116.78,118.16,116.47,117.91
2017-01-05,115.92,116.8642,115.81,116.61
2017-01-04,115.85,116.51,115.75,116.02
2017-01-03,115.8,116.33,114.76,116.15
2016-12-30,116.65,117.2,115.43,115.82
2016-12-29,116.45,117.1095,116.4,116.73
2016-12-28,117.52,118.0166,116.2,116.76
2016-12-27,116.52,117.8,116.49,117.26
2016-12-23,115.59,116.52,115.59,116.52
2016-12-22,116.35,116.51,115.64,116.29
2016-12-21,116.8,117.4,116.78,117.06
2016-12-20,116.74,117.5,116.68,116.95
2016-12-19,115.8,117.38,115.75,116.64
2016-12-16,116.47,116.5,115.645,115.97
2016-12-15,115.38,116.73,115.23,115.82
2016-12-14,115.04,116.2,114.98,115.19
2016-12-13,113.84,115.92,113.75,115.19
2016-12-12,113.29,115.0,112.49,113.3
2016-12-09,112.31,114.7,112.31,113.95
2016-12-08,110.86,112.43,110.6,112.12
2016-12-07,109.26,111.19,109.16,111.03
2016-12-06,109.5,110.36,109.19,109.95
2016-12-05,110.0,110.03,108.25,109.11
2016-12-02,109.17,110.09,108.85,109.9
2016-12-01,110.365,110.94,109.03,109.49
2016-11-30,111.6,112.2,110.27,110.52
2016-11-29,110.78,112.03,110.07,111.46
2016-11-28,111.43,112.465,111.39,111.57
2016-11-25,111.13,111.87,110.95,111.79
2016-11-23,111.36,111.51,110.33,111.23
2016-11-22,111.95,112.42,111.4,111.8
2016-11-21,110.12,111.99,110.01,111.73
2016-11-18,109.72,110.54,109.66,110.06
2016-11-17,109.81,110.35,108.83,109.95
2016-11-16,106.7,110.23,106.6,109.99
2016-11-15,106.57,107.68,106.1593,107.11
2016-11-14,107.71,107.809,104.08,105.71
2016-11-11,107.12,108.87,106.55,108.43
2016-11-10,111.09,111.09,105.83,107.79
2016-11-09,109.88,111.32,108.05,110.88
2016-11-08,110.31,111.72,109.7,111.06
2016-11-07,110.08,110.51,109.46,110.41
2016-11-04,108.53,110.25,108.11,108.84
2016-11-03,110.98,111.46,109.55,109.83
2016-11-02,111.4,112.35,111.23,111.59
2016-11-01,113.46,113.77,110.53,111.49
2016-10-31,113.65,114.23,113.2,113.54
2016-10-28,113.87,115.21,113.45,113.72
2016-10-27,115.39,115.86,114.1,114.48
2016-10-26,114.31,115.7,113.31,115.59
2016-10-25,117.95,118.36,117.31,118.25
2016-10-24,117.1,117.74,117.0,117.65
2016-10-21,116.81,116.91,116.28,116.6
2016-10-20,116.86,117.38,116.33,117.06
2016-10-19,117.25,117.76,113.8,117.12
2016-10-18,118.18,118.21,117.45,117.47
2016-10-17,117.33,117.84,116.78,117.55
2016-10-14,117.88,118.17,117.13,117.63
2016-10-13,116.79,117.44,115.72,116.98
2016-10-12,117.35,117.98,116.75,117.34
2016-10-11,117.7,118.69,116.2,116.3
2016-10-10,115.02,116.75,114.72,116.05
2016-10-07,114.31,114.56,113.51,114.06
2016-10-06,113.7,114.34,113.13,113.89
2016-10-05,113.4,113.66,112.69,113.05
2016-10-04,113.06,114.31,112.63,113.0
2016-10-03,112.71,113.05,112.28,112.52
2016-09-30,112.46,113.37,111.8,113.05
2016-09-29,113.16,113.8,111.8,112.18
2016-09-28,113.69,114.64,113.43,113.95
2016-09-27,113.0,113.18,112.34,113.09
2016-09-26,111.64,113.39,111.55,112.88
2016-09-23,114.42,114.79,111.55,112.71
2016-09-22,114.35,114.94,114.0,114.62
2016-09-21,113.85,113.989,112.441,113.55
2016-09-20,113.05,114.12,112.51,113.57
2016-09-19,115.19,116.18,113.25,113.58
2016-09-16,115.12,116.13,114.04,114.92
2016-09-15,113.86,115.73,113.49,115.57
2016-09-14,108.73,113.03,108.6,111.77
2016-09-13,107.51,108.79,107.24,107.95
2016-09-12,102.65,105.72,102.53,105.44
2016-09-09,104.64,105.72,103.13,103.13
2016-09-08,107.25,107.27,105.24,105.52
2016-09-07,107.83,108.76,107.07,108.36
2016-09-06,107.9,108.3,107.51,107.7
2016-09-02,107.7,108.0,106.82,107.73
2016-09-01,106.14,106.8,105.62,106.73
2016-08-31,105.66,106.5699,105.64,106.1
2016-08-30,105.8,106.5,105.5,106.0
2016-08-29,106.62,107.44,106.29,106.82
2016-08-26,107.41,107.95,106.31,106.94
2016-08-25,107.39,107.88,106.68,107.57
2016-08-24,108.565,108.75,107.68,108.03
2016-08-23,108.59,109.32,108.53,108.85
2016-08-22,108.86,109.1,107.85,108.51
2016-08-19,108.77,109.69,108.36,109.36
2016-08-18,109.23,109.6,109.02,109.08
2016-08-17,109.1,109.37,108.34,109.22
2016-08-16,109.63,110.23,109.21,109.38
2016-08-15,108.14,109.54,108.08,109.48
2016-08-12,107.78,108.44,107.78,108.18
2016-08-11,108.52,108.93,107.85,107.93
2016-08-10,108.71,108.9,107.76,108.0
2016-08-09,108.23,108.94,108.01,108.81
2016-08-08,107.52,108.37,107.16,108.37
2016-08-05,106.27,107.65,106.18,107.48
2016-08-04,105.58,106.0,105.28,105.87
2016-08-03,104.81,105.84,104.77,105.79
2016-08-02,106.05,106.07,104.0,104.48
2016-08-01,104.41,106.15,104.41,106.05
2016-07-29,104.19,104.55,103.68,104.21
2016-07-28,102.83,104.45,102.82,104.34
2016-07-27,104.265,104.35,102.75,102.95
2016-07-26,96.82,97.97,96.42,96.67
2016-07-25,98.25,98.84,96.92,97.34
2016-07-22,99.26,99.3,98.31,98.66
2016-07-21,99.83,101.0,99.13,99.43
2016-07-20,100.0,100.46,99.735,99.96
2016-07-19,99.56,100.0,99.34,99.87
2016-07-18,98.7,100.13,98.6,99.83
2016-07-15,98.92,99.3,98.5,98.78
2016-07-14,97.39,98.99,97.32,98.79
2016-07-13,97.41,97.67,96.84,96.87
2016-07-12,97.17,97.7,97.12,97.42
2016-07-11,96.75,97.65,96.73,96.98
2016-07-08,96.49,96.89,96.05,96.68
2016-07-07,95.7,96.5,95.62,95.94
2016-07-06,94.6,95.66,94.37,95.53
2016-07-05,95.39,95.4,94.46,94.99
2016-07-01,95.49,96.465,95.33,95.89
2016-06-30,94.44,95.77,94.3,95.6
2016-06-29,93.97,94.55,93.63,94.4
2016-06-28,92.9,93.66,92.14,93.59
2016-06-27,93.0,93.05,91.5,92.04
2016-06-24,92.91,94.655,92.65,93.4
2016-06-23,95.94,96.29,95.25,96.1
2016-06-22,96.25,96.89,95.35,95.55
2016-06-21,94.94,96.35,94.676,95.91
2016-06-20,96.0,96.57,95.03,95.1
2016-06-17,96.62,96.65,95.3,95.33
2016-06-16,96.45,97.75,96.07,97.55
2016-06-15,97.82,98.41,97.03,97.14
2016-06-14,97.32,98.475,96.75,97.46
2016-06-13,98.69,99.12,97.1,97.34
2016-06-10,98.53,99.3457,98.48,98.83
2016-06-09,98.5,99.99,98.46,99.65
2016-06-08,99.02,99.56,98.68,98.94
2016-06-07,99.25,99.87,98.96,99.03
2016-06-06,97.99,101.89,97.55,98.63
2016-06-03,97.79,98.27,97.45,97.92
2016-06-02,97.6,97.84,96.63,97.72
2016-06-01,99.02,99.54,98.33,98.46
2016-05-31,99.6,100.4,98.82,99.86
2016-05-27,99.44,100.47,99.245,100.35
2016-05-26,99.68,100.73,98.64,100.41
2016-05-25,98.67,99.74,98.11,99.62
2016-05-24,97.22,98.09,96.84,97.9
2016-05-23,95.87,97.19,95.67,96.43
2016-05-20,94.64,95.43,94.52,95.22
2016-05-19,94.64,94.64,93.57,94.2
2016-05-18,94.16,95.21,93.89,94.56
2016-05-17,94.55,94.7,93.01,93.49
2016-05-16,92.39,94.39,91.65,93.88
2016-05-13,90.0,91.67,90.0,90.52
2016-05-12,92.72,92.78,89.47,90.34
2016-05-11,93.48,93.57,92.46,92.51
2016-05-10,93.33,93.57,92.11,93.42
2016-05-09,93.0,93.77,92.59,92.79
2016-05-06,93.37,93.45,91.85,92.72
2016-05-05,94.0,94.07,92.68,93.24
2016-05-04,95.2,95.9,93.82,94.19
2016-05-03,94.2,95.74,93.68,95.18
2016-05-02,93.965,94.08,92.4,93.64
2016-04-29,93.99,94.72,92.51,93.74
2016-04-28,97.61,97.88,94.25,94.83
2016-04-27,96.0,98.71,95.68,97.82
2016-04-26,103.91,105.3,103.91,104.35
2016-04-25,105.0,105.65,104.51,105.08
2016-04-22,105.01,106.48,104.62,105.68
2016-04-21,106.93,106.93,105.52,105.97
2016-04-20,106.64,108.09,106.06,107.13
2016-04-19,107.88,108.0,106.23,106.91
2016-04-18,108.89,108.95,106.94,107.48
2016-04-15,112.11,112.3,109.73,109.85
2016-04-14,111.62,112.39,111.33,112.1
2016-04-13,110.8,112.34,110.8,112.04
2016-04-12,109.34,110.5,108.66,110.44
2016-04-11,108.97,110.61,108.83,109.02
2016-04-08,108.91,109.77,108.17,108.66
2016-04-07,109.95,110.42,108.121,108.54
2016-04-06,110.23,110.98,109.2,110.96
2016-04-05,109.51,110.73,109.42,109.81
2016-04-04,110.42,112.19,110.27,111.12
2016-04-01,108.78,110.0,108.2,109.99
2016-03-31,109.72,109.9,108.88,108.99
2016-03-30,108.65,110.42,108.6,109.56
2016-03-29,104.89,107.79,104.88,107.68
2016-03-28,106.0,106.19,105.06,105.19
2016-03-24,105.47,106.25,104.89,105.67
2016-03-23,106.48,107.07,105.9,106.13
2016-03-22,105.25,107.29,105.21,106.72
2016-03-21,105.93,107.65,105.1401,105.91
2016-03-18,106.34,106.5,105.19,105.92
2016-03-17,105.52,106.47,104.96,105.8
2016-03-16,104.61,106.31,104.59,105.97
2016-03-15,103.96,105.18,103.85,104.58
2016-03-14,101.91,102.91,101.78,102.52
2016-03-11,102.24,102.28,101.5,102.26
2016-03-10,101.41,102.24,100.15,101.17
2016-03-09,101.31,101.58,100.27,101.12
2016-03-08,100.78,101.76,100.4,101.03
2016-03-07,102.39,102.83,100.96,101.87
2016-03-04,102.37,103.75,101.37,103.01
2016-03-03,100.58,101.7099,100.45,101.5
2016-03-02,100.51,100.89,99.64,100.75
2016-03-01,97.65,100.77,97.42,100.53
2016-02-29,96.86,98.23,96.65,96.69
2016-02-26,97.2,98.0237,96.58,96.91
2016-02-25,96.05,96.76,95.25,96.76
2016-02-24,93.98,96.38,93.32,96.1
2016-02-23,96.4,96.5,94.55,94.69
2016-02-22,96.31,96.9,95.92,96.88
2016-02-19,96.0,96.7599,95.8,96.04
2016-02-18,98.84,98.89,96.091,96.26
2016-02-17,96.67,98.21,96.15,98.12
2016-02-16,95.02,96.85,94.61,96.64
2016-02-12,94.19,94.5,93.01,93.99
2016-02-11,93.79,94.72,92.59,93.7
2016-02-10,95.92,96.35,94.1,94.27
2016-02-09,94.29,95.94,93.93,94.99
2016-02-08,93.13,95.7,93.04,95.01
2016-02-05,96.52,96.92,93.69,94.02
2016-02-04,95.86,97.33,95.19,96.6
2016-02-03,95.0,96.84,94.08,96.35
2016-02-02,95.42,96.04,94.28,94.48
2016-02-01,96.47,96.71,95.4,96.43
2016-01-29,94.79,97.34,94.35,97.34
2016-01-28,93.79,94.52,92.39,94.09
2016-01-27,96.04,96.6289,93.34,93.42
2016-01-26,99.93,100.88,98.07,99.99
2016-01-25,101.52,101.53,99.21,99.44
2016-01-22,98.63,101.46,98.37,101.42
2016-01-21,97.06,97.88,94.94,96.3
2016-01-20,95.1,98.1897,93.42,96.79
2016-01-19,98.41,98.65,95.5,96.66
2016-01-15,96.2,97.71,95.36,97.13
2016-01-14,97.96,100.48,95.74,99.52
2016-01-13,100.32,101.19,97.3,97.39
2016-01-12,100.55,100.69,98.8399,99.96
2016-01-11,98.97,99.06,97.34,98.53
2016-01-08,98.55,99.11,96.76,96.96
2016-01-07,98.68,100.13,96.43,96.45
2016-01-06,100.56,102.37,99.87,100.7
2016-01-05,105.75,105.85,102.41,102.71
2016-01-04,102.61,105.368,102.0,105.35
2015-12-31,107.01,107.03,104.82,105.26
2015-12-30,108.58,108.7,107.18,107.32
2015-12-29,106.96,109.43,106.86,108.74
2015-12-28,107.59,107.69,106.1807,106.82
2015-12-24,109.0,109.0,107.95,108.03
2015-12-23,107.27,108.85,107.2,108.61
2015-12-22,107.4,107.72,106.451,107.23
2015-12-21,107.28,107.37,105.57,107.33
2015-12-18,108.91,109.52,105.81,106.03
2015-12-17,112.02,112.25,108.98,108.98
2015-12-16,111.07,111.99,108.8,111.34
2015-12-15,111.94,112.8,110.35,110.49
2015-12-14,112.18,112.68,109.79,112.48
2015-12-11,115.19,115.39,112.851,113.18
2015-12-10,116.04,116.94,115.51,116.17
2015-12-09,117.64,117.69,115.08,115.62
2015-12-08,117.52,118.6,116.86,118.23
2015-12-07,118.98,119.86,117.81,118.28
2015-12-04,115.29,119.25,115.11,119.03
2015-12-03,116.55,116.79,114.22,115.2
2015-12-02,117.05,118.11,116.08,116.28
2015-12-01,118.75,118.81,116.86,117.34
2015-11-30,117.99,119.41,117.75,118.3
2015-11-27,118.29,118.41,117.6,117.81
2015-11-25,119.21,119.23,117.92,118.03
2015-11-24,117.33,119.35,117.12,118.88
2015-11-23,119.27,119.73,117.34,117.75
2015-11-20,119.2,119.92,118.85,119.3
2015-11-19,117.64,119.75,116.76,118.78
2015-11-18,115.76,117.49,115.5,117.29
2015-11-17,114.92,115.05,113.32,113.69
2015-11-16,111.38,114.24,111.0,114.175
2015-11-13,115.2,115.57,112.27,112.34
2015-11-12,116.26,116.82,115.65,115.72
2015-11-11,116.37,117.42,115.21,116.11
2015-11-10,116.9,118.07,116.061,116.77
2015-11-09,120.96,121.81,120.05,120.57
2015-11-06,121.11,121.81,120.62,121.06
2015-11-05,121.85,122.69,120.18,120.92
2015-11-04,123.13,123.82,121.62,122.0
2015-11-03,120.79,123.49,120.7,122.57
2015-11-02,119.87,121.36,119.61,121.18
2015-10-30,120.99,121.22,119.45,119.5
2015-10-29,118.7,120.69,118.27,120.53
2015-10-28,116.93,119.3,116.06,119.27
2015-10-27,115.4,116.54,113.99,114.55
2015-10-26,118.08,118.13,114.92,115.28
2015-10-23,116.7,119.228,116.33,119.08
2015-10-22,114.33,115.5,114.1,115.5
2015-10-21,114.0,115.58,113.7,113.76
2015-10-20,111.34,114.17,110.82,113.77
2015-10-19,110.8,111.75,110.11,111.73
2015-10-16,111.78,112.0,110.53,111.04
2015-10-15,110.93,112.1,110.49,111.86
2015-10-14,111.29,111.52,109.56,110.21
2015-10-13,110.82,112.45,110.68,111.79
2015-10-12,112.73,112.75,111.44,111.6
2015-10-09,110.0,112.28,109.49,112.12
2015-10-08,110.19,110.19,108.21,109.5
2015-10-07,111.74,111.77,109.41,110.78
2015-10-06,110.63,111.74,109.765,111.31
2015-10-05,109.88,111.3698,109.07,110.78
2015-10-02,108.01,111.0136,107.55,110.38
2015-10-01,109.07,109.62,107.31,109.58
2015-09-30,110.17,111.54,108.73,110.3
2015-09-29,112.83,113.51,107.86,109.06
2015-09-28,113.85,114.57,112.44,112.44
2015-09-25,116.44,116.69,114.02,114.71
2015-09-24,113.25,115.5,112.37,115.0
2015-09-23,113.63,114.72,113.3,114.32
2015-09-22,113.38,114.18,112.5201,113.4
2015-09-21,113.67,115.37,113.66,115.21
2015-09-18,112.21,114.3,111.87,113.45
2015-09-17,115.66,116.49,113.715,113.92
2015-09-16,116.25,116.54,115.44,116.41
2015-09-15,115.93,116.53,114.42,116.28
2015-09-14,116.58,116.89,114.86,115.31
2015-09-11,111.79,114.21,111.76,114.21
2015-09-10,110.27,113.2825,109.9,112.57
2015-09-09,113.76,114.02,109.77,110.15
2015-09-08,111.65,112.56,110.32,112.31
2015-09-04,108.97,110.45,108.51,109.27
2015-09-03,112.49,112.78,110.04,110.37
2015-09-02,110.23,112.34,109.131,112.34
2015-09-01,110.15,111.88,107.36,107.72
2015-08-31,112.03,114.53,112.0,112.76
2015-08-28,112.17,113.31,111.54,113.29
2015-08-27,112.23,113.24,110.02,112.92
2015-08-26,107.085,109.89,105.05,109.69
2015-08-25,111.11,111.11,103.5,103.74
2015-08-24,94.87,108.8,92.0,103.12
2015-08-21,110.43,111.9,105.645,105.76
2015-08-20,114.08,114.35,111.63,112.65
2015-08-19,116.1,116.52,114.68,115.01
2015-08-18,116.43,117.44,116.01,116.5
2015-08-17,116.04,117.65,115.5,117.16
2015-08-14,114.32,116.31,114.01,115.96
2015-08-13,116.04,116.4,114.54,115.15
2015-08-12,112.53,115.42,109.63,115.24
2015-08-11,117.81,118.18,113.33,113.49
2015-08-10,116.53,119.99,116.53,119.72
2015-08-07,114.58,116.25,114.5,115.52
2015-08-06,115.97,116.5,114.115,115.13
2015-08-05,112.95,117.44,112.1,115.4
2015-08-04,117.42,117.7,113.25,114.64
2015-08-03,121.5,122.57,117.52,118.44
2015-07-31,122.6,122.6425,120.91,121.3
2015-07-30,122.32,122.5699,121.71,122.37
2015-07-29,123.15,123.5,122.27,122.99
2015-07-28,123.38,123.91,122.55,123.38
2015-07-27,123.09,123.61,122.12,122.77
2015-07-24,125.32,125.74,123.9,124.5
2015-07-23,126.2,127.09,125.06,125.16
2015-07-22,121.99,125.5,121.99,125.22
2015-07-21,132.85,132.92,130.32,130.75
2015-07-20,130.97,132.97,130.7,132.07
2015-07-17,129.08,129.62,128.31,129.62
2015-07-16,127.74,128.57,127.35,128.51
2015-07-15,125.72,127.15,125.58,126.82
2015-07-14,126.04,126.37,125.04,125.61
2015-07-13,125.03,125.755,124.32,125.66
2015-07-10,121.94,123.85,121.21,123.28
2015-07-09,123.85,124.06,119.22,120.07
2015-07-08,124.48,124.64,122.54,122.57
2015-07-07,125.89,126.15,123.77,125.69
2015-07-06,124.94,126.23,124.85,126.0
2015-07-02,126.43,126.69,125.77,126.44
2015-07-01,126.9,126.94,125.99,126.6
2015-06-30,125.57,126.12,124.86,125.425
2015-06-29,125.46,126.47,124.48,124.53
2015-06-26,127.67,127.99,126.51,126.75
2015-06-25,128.86,129.2,127.5,127.5
2015-06-24,127.21,129.8,127.12,128.11
2015-06-23,127.48,127.61,126.8792,127.03
2015-06-22,127.49,128.06,127.08,127.61
2015-06-19,127.71,127.82,126.4,126.6
2015-06-18,127.23,128.31,127.22,127.88
2015-06-17,127.72,127.88,126.74,127.3
2015-06-16,127.03,127.85,126.37,127.6
2015-06-15,126.1,127.24,125.71,126.92
2015-06-12,128.185,128.33,127.11,127.17
2015-06-11,129.18,130.18,128.475,128.59
2015-06-10,127.92,129.34,127.85,128.88
2015-06-09,126.7,128.08,125.62,127.42
2015-06-08,128.9,129.21,126.83,127.8
2015-06-05,129.5,129.69,128.36,128.65
2015-06-04,129.58,130.58,128.91,129.36
2015-06-03,130.66,130.94,129.9,130.12
2015-06-02,129.86,130.655,129.32,129.96
2015-06-01,131.2,131.39,130.05,130.535
2015-05-29,131.23,131.45,129.9,130.28
2015-05-28,131.86,131.95,131.1,131.78
2015-05-27,130.34,132.26,130.05,132.045
2015-05-26,132.6,132.91,129.12,129.62
2015-05-22,131.6,132.97,131.4,132.54
2015-05-21,130.07,131.63,129.83,131.39
2015-05-20,130.0,130.98,129.34,130.06
2015-05-19,130.69,130.88,129.64,130.07
2015-05-18,128.38,130.72,128.36,130.19
2015-05-15,129.07,129.49,128.21,128.77
2015-05-14,127.41,128.95,127.16,128.95
2015-05-13,126.15,127.19,125.87,126.01
2015-05-12,125.6,126.88,124.82,125.865
2015-05-11,127.39,127.56,125.625,126.32
